bs_id,latitude,longitude,workload,observed_slots,mean_sms-in,mean_sms-out,mean_call-in,mean_call-out,mean_internet
MI_B221,45.37564516,9.13454903,84.8065933473,8784,4.1957218227,3.2128881283,2.3940686325,2.7647233358,84.8065933473
MI_B222,45.37563794,9.14055167,86.5765932396,8784,4.6875292605,3.2784695904,2.5066234000,2.9576077071,86.5765932396
MI_B223,45.37563033,9.14655430,120.5167305165,8784,10.4901955793,5.7285878337,7.4840356478,8.4935301226,120.5167305165
MI_B224,45.37562252,9.15255695,156.1040446539,8784,17.4179196883,8.6536777245,13.1276054810,14.6163824450,156.1040446539
MI_B225,45.37561436,9.15855959,252.6856114444,8784,25.4899606995,12.5048319823,19.0926406247,19.6266254595,252.6856114444
MI_B226,45.37560585,9.16456222,440.7876414132,8784,31.9205451010,15.3076094178,23.9522277244,24.2360275521,440.7876414132
MI_B227,45.37559706,9.17056485,294.7652614506,8784,17.4936744351,7.6614533042,13.1769908716,14.1436712962,294.7652614506
MI_B228,45.37558794,9.17656748,246.0066169222,8784,14.6077459417,6.8494292806,11.0914036496,11.7297490603,246.0066169222
MI_B229,45.37557852,9.18257011,154.3991571538,8784,9.6797388986,4.8628807331,6.8496842297,7.9960891085,154.3991571538
MI_B230,45.37556873,9.18857273,51.5584783588,8784,3.6607877754,3.6947211663,2.6871600059,3.7498501087,51.5584783588
MI_B231,45.37555868,9.19457535,64.7091436751,8784,6.3532607252,5.9020146864,4.8333448946,5.3919987391,64.7091436751
MI_B232,45.37554828,9.20057796,125.1628192030,8784,10.0087165098,5.9685281750,7.4749938115,7.7988685996,125.1628192030
MI_B233,45.37553763,9.20658059,241.1387570047,8784,15.0289535583,7.2477921417,9.8511437399,10.3370985099,241.1387570047
MI_B234,45.37552658,9.21258319,195.5325807127,8784,11.7837463065,5.5811860834,7.9712252773,8.2127788220,195.5325807127
MI_B235,45.37551528,9.21858580,159.8582316383,8784,6.1727693757,3.5283377884,4.1808302611,4.3025415809,159.8582316383
MI_B236,45.37550363,9.22458840,52.0806803805,8784,2.6523140035,1.5895542299,1.8395070065,2.0528858636,52.0806803805
MI_B237,45.37549163,9.23059099,37.5911923660,8784,2.1737706429,1.3259499013,1.5017050003,1.7349298262,37.5911923660
MI_B238,45.37547937,9.23659359,58.5287126868,8784,2.8340104706,1.6816178429,1.9765358775,2.1758001532,58.5287126868
MI_B239,45.37546679,9.24259618,29.3509479456,8784,1.7926724275,1.0471374350,1.4154166552,1.5898593736,29.3509479456
MI_B240,45.37545388,9.24859877,32.8146965571,8784,1.9527181461,0.7820628863,1.6367326050,1.8926721570,32.8146965571
MI_B241,45.37544069,9.25460136,39.0133621965,8784,1.8784831894,0.6896401011,1.6741339961,1.9323448034,39.0133621965
MI_B242,45.37542712,9.26060393,33.8888101957,8784,1.3364062299,0.4769789379,1.2538065590,1.4284768024,33.8888101957
MI_B243,45.37541324,9.26660650,13.4626289185,8784,0.6788497484,0.2556138209,0.6027682661,0.6366620460,13.4626289185
MI_B244,45.37539909,9.27260907,13.3976311129,8784,0.6701833744,0.2523830027,0.5965202376,0.6306695840,13.3976311129
MI_B245,45.37538463,9.27861164,13.2765201255,8784,0.7035629113,0.2511685449,0.5975289674,0.6350528688,13.2765201255
MI_B246,45.37536984,9.28461421,11.2244965194,8784,0.7038527341,0.2336601175,0.4920028958,0.5415989577,11.2244965194
MI_B247,45.37535469,9.29061676,17.0700824264,8784,1.9763782124,0.8437739870,1.2813896632,1.4537938048,17.0700824264
MI_B248,45.37533925,9.29661931,36.1343611590,8784,4.6743587208,1.8598939246,3.1150126402,3.2980297472,36.1343611590
MI_B249,45.37532357,9.30262187,87.1803229061,8784,8.1166151592,2.7827265481,5.5644090347,5.6786241639,87.1803229061
MI_B250,45.37530745,9.30862439,71.0962788318,8784,6.2313269630,2.1304766981,4.2598709961,4.5008619971,71.0962788318
MI_B251,45.37995412,9.01449689,16.6301880700,8784,0.9732460751,0.5493017601,0.6269071780,0.6600099348,16.6301880700
MI_B252,45.37995322,9.02050001,16.9413068578,8784,1.0167512469,0.5994525862,0.6677236837,0.6901038466,16.9413068578
MI_B253,45.37995197,9.02650313,13.6191111710,8784,0.9336290024,0.5129817648,0.6007511482,0.6351458356,13.6191111710
MI_B254,45.37995044,9.03250625,14.4741720543,8784,1.0004245701,0.5228578760,0.7407646987,0.7922430783,14.4741720543
MI_B255,45.37994856,9.03850936,19.1005842524,8784,1.0865445812,0.5340390074,0.6737330550,0.7004020441,19.1005842524
MI_B256,45.37994638,9.04451248,19.7315651413,8784,1.1404236015,0.6241118276,0.7642962531,0.7733216704,19.7315651413
MI_B257,45.37994386,9.05051559,19.4511511870,8784,1.1599915163,0.7008098537,0.8148731051,0.8134376594,19.4511511870
MI_B258,45.37994104,9.05651870,17.5411880358,8784,1.0528078936,0.6257969990,0.7010699412,0.7225637624,17.5411880358
MI_B259,45.37993792,9.06252181,15.9637129955,8784,0.8627916202,0.4722300318,0.5942581718,0.6692681202,15.9637129955
MI_B260,45.37993448,9.06852493,16.8629609395,8784,1.0262375708,0.5168579231,0.7699679084,0.8874437265,16.8629609395
MI_B261,45.37993073,9.07452804,16.8458158085,8784,0.9630971174,0.5027129217,0.6753855500,0.7787138120,16.8458158085
MI_B262,45.37992664,9.08053115,33.1009159911,8784,1.9388631657,1.0213996406,1.3516015113,1.4923901392,33.1009159911
MI_B263,45.37992225,9.08653425,12.8206110370,8784,0.9405023536,0.4521193586,0.5920663928,0.6808242616,12.8206110370
MI_B264,45.37991756,9.09253736,14.4739696682,8784,1.0680765362,0.5123522944,0.6663117425,0.7451635468,14.4739696682
MI_B265,45.37991253,9.09854047,16.2708734228,8784,0.9954669073,0.5550222139,0.6853003907,0.8048991858,16.2708734228
MI_B266,45.37990720,9.10454357,40.1339454087,8784,2.1725846272,1.1714239338,1.5025617267,1.5833637111,40.1339454087
MI_B267,45.37990154,9.11054667,55.0257272052,8784,2.3986785892,1.6384584831,1.5141780610,1.6543417138,55.0257272052
MI_B268,45.37989555,9.11654977,78.3756103262,8784,3.7028472312,2.9256923183,2.1994987080,2.4201660378,78.3756103262
MI_B269,45.37988929,9.12255287,79.0443124666,8784,3.7087620000,2.9347514267,2.2039495920,2.4186042749,79.0443124666
MI_B270,45.37988269,9.12855597,82.4231140227,8784,3.9942983424,3.0978411371,2.3154288002,2.6146285553,82.4231140227
MI_B271,45.37987580,9.13455907,86.1300899376,8784,4.2955444688,3.2442730083,2.4265384105,2.8554757687,86.1300899376
MI_B272,45.37986855,9.14056215,76.6469361816,8784,3.3806963883,2.2585358934,1.9100063226,2.6758451440,76.6469361816
MI_B273,45.37986102,9.14656525,133.8214297179,8784,11.5516170339,5.5545311771,8.6743651504,10.1029898694,133.8214297179
MI_B274,45.37985317,9.15256833,231.1177264000,8784,22.2957186814,10.7263726169,16.7980115531,18.5194874306,231.1177264000
MI_B275,45.37984494,9.15857141,225.2518529613,8784,22.3801259011,10.9499556652,17.0355870130,18.5709114892,225.2518529613
MI_B276,45.37983652,9.16457450,522.9330394207,8784,37.0224595732,17.8273311097,28.5202034437,28.0537690199,522.9330394207
MI_B277,45.37982765,9.17057757,257.6618600305,8784,19.0943788858,9.1237016758,13.8663099569,14.6747882985,257.6618600305
MI_B278,45.37981856,9.17658065,199.8457972940,8784,13.6727355922,6.8297939792,9.3415024068,10.2300937238,199.8457972940
MI_B279,45.37980910,9.18258372,180.3728636949,8784,11.1018115310,5.4453587348,7.8333362391,8.6032235599,180.3728636949
MI_B280,45.37979934,9.18858679,96.9786116181,8784,7.6166608772,5.5403664196,5.6058276249,6.2735668293,96.9786116181
MI_B281,45.37978930,9.19458987,65.6564180605,8784,6.9729484353,6.3262152223,5.3064119847,5.8272523130,65.6564180605
MI_B282,45.37977891,9.20059293,154.1727593355,8784,11.0994373083,6.4886175906,8.2569104940,8.4996221121,154.1727593355
MI_B283,45.37976822,9.20659599,170.4742725033,8784,10.4634522550,5.2176453623,7.1954205714,7.5449203855,170.4742725033
MI_B284,45.37975717,9.21259904,135.3860866186,8784,7.0300459553,3.4748609011,4.7455228592,5.1026246404,135.3860866186
MI_B285,45.37974585,9.21860210,170.2090757631,8784,7.5882014556,3.9120497235,5.4288836765,5.5896111264,170.2090757631
MI_B286,45.37973420,9.22460515,116.3286188232,8784,4.8152910768,2.6785884104,3.6840382780,3.7466165801,116.3286188232
MI_B287,45.37972224,9.23060819,44.0471558845,8784,2.0258738217,1.2146007187,1.5386103195,1.7795164620,44.0471558845
MI_B288,45.37970996,9.23661123,65.7185741143,8784,3.1322818465,1.8461325622,2.2118210691,2.3676620432,65.7185741143
MI_B289,45.37969737,9.24261427,32.0969209167,8784,1.9176433196,0.8516599787,1.5958686276,1.8290906661,32.0969209167
MI_B290,45.37968448,9.24861731,33.7872661506,8784,1.9900089566,0.7508089807,1.7089785947,1.9710436597,33.7872661506
MI_B291,45.37967122,9.25462034,34.1146138906,8784,2.0672366181,0.7661886715,1.7668543490,2.0526445992,34.1146138906
MI_B292,45.37965770,9.26062337,34.1689730633,8784,2.2355509926,0.7871678635,1.8861257756,2.2327151388,34.1689730633
MI_B293,45.37964389,9.26662640,18.3526752099,8784,1.1278089682,0.3903589536,1.0010773825,1.1480379376,18.3526752099
MI_B294,45.37962966,9.27262940,13.5451359845,8784,0.6975004558,0.2595153296,0.6166183388,0.6558039930,13.5451359845
MI_B295,45.37961518,9.27863242,12.9533882952,8784,0.7625073334,0.2678755473,0.6125254565,0.6571434495,12.9533882952
MI_B296,45.37960037,9.28463542,22.7041982072,8784,3.0467872946,1.2979395958,1.9871242596,2.2440091951,22.7041982072
MI_B297,45.37958525,9.29063843,10.0317963130,8784,0.6105654380,0.2333818117,0.3953192379,0.4590377287,10.0317963130
MI_B298,45.37956984,9.29664143,23.6547177147,8784,2.2400124687,0.8075836779,1.5374944036,1.5478013518,23.6547177147
MI_B299,45.37955407,9.30264442,95.6462844782,8784,8.9998741685,3.0926558266,6.1887197997,6.2537415700,95.6462844782
MI_B300,45.37953803,9.30864741,95.1627741255,8784,8.9353210091,3.0845035619,6.1684447679,6.2255387835,95.1627741255
MI_B301,45.38418476,9.01449798,16.6761691757,8784,0.9351261927,0.5325409488,0.6001818388,0.6267121292,16.6761691757
MI_B302,45.38418381,9.02050154,18.9946837373,8784,1.1029378062,0.6516927448,0.7629986145,0.7673157251,18.9946837373
MI_B303,45.38418256,9.02650510,16.4144888743,8784,1.0594921497,0.6133517495,0.7075324538,0.7299014265,16.4144888743
MI_B304,45.38418102,9.03250866,11.0259326711,8784,0.6438095537,0.3764267942,0.4412775238,0.4485554295,11.0259326711
MI_B305,45.38417911,9.03851222,18.6560399662,8784,1.1211750164,0.6577300173,0.7959351663,0.7977983497,18.6560399662
MI_B306,45.38417698,9.04451579,24.1515655374,8784,1.4570631710,0.7781189563,1.0207971464,1.0484147775,24.1515655374
MI_B307,45.38417450,9.05051936,20.5175188428,8784,1.1964768823,0.7066405440,0.8540191670,0.8457191029,20.5175188428
MI_B308,45.38417166,9.05652292,18.7520577845,8784,1.1636949133,0.6996093637,0.8277925605,0.8304482964,18.7520577845
MI_B309,45.38416857,9.06252648,15.3184081677,8784,1.1987212106,0.6763838315,0.9174369468,0.9461410317,15.3184081677
MI_B310,45.38416509,9.06853004,16.5708679329,8784,1.1757804927,0.5365565208,0.8119427709,0.9041464722,16.5708679329
MI_B311,45.38416131,9.07453359,14.7027615247,8784,1.0202600003,0.4837894588,0.6877128739,0.7844783990,14.7027615247
MI_B312,45.38415729,9.08053716,12.8134897916,8784,0.9145974776,0.4517194615,0.5879751373,0.6815252100,12.8134897916
MI_B313,45.38415288,9.08654071,12.8001916450,8784,0.8662229563,0.4509726973,0.5803351654,0.6828341544,12.8001916450
MI_B314,45.38414814,9.09254426,13.1525437631,8784,1.2862744436,0.6738637930,1.0376004782,1.1719047049,13.1525437631
MI_B315,45.38414314,9.09854781,17.1565848630,8784,1.3205076973,0.6597449577,1.0180653961,1.1874419092,17.1565848630
MI_B316,45.38413779,9.10455136,12.7819476411,8784,0.8485591520,0.4590687351,0.5825888592,0.6891920815,12.7819476411
MI_B317,45.38413215,9.11055492,31.1988028864,8784,2.5304900209,2.2396751780,1.4182891992,1.6534013321,31.1988028864
MI_B318,45.38412620,9.11655847,70.5867597458,8784,3.5205818862,2.8204924214,2.0808889974,2.3028355753,70.5867597458
MI_B319,45.38411991,9.12256201,79.8490264211,8784,3.7644729547,2.9601775625,2.2403636060,2.4465992543,79.8490264211
MI_B320,45.38411329,9.12856555,95.0743413906,8784,4.6321015723,3.0496343065,2.8309273355,3.3696713983,95.0743413906
MI_B321,45.38410642,9.13456910,69.7783016917,8784,2.4027663918,1.2799522041,1.4791995636,2.4775835696,69.7783016917
MI_B322,45.38409916,9.14057264,63.5584180531,8784,1.8776386825,0.8981522316,1.1664592880,2.2380246046,63.5584180531
MI_B323,45.38409157,9.14657616,214.4833554094,8784,11.3290825851,4.9120778551,7.6079959683,8.8035583291,214.4833554094
MI_B324,45.38408375,9.15257971,302.4126656776,8784,23.0303842748,10.6599374948,16.8153982955,18.5148502675,302.4126656776
MI_B325,45.38407558,9.15858324,309.8315795653,8784,26.5306730980,12.5967678671,19.8045136883,21.6294791480,309.8315795653
MI_B326,45.38406706,9.16458677,342.5239455448,8784,25.2088272249,11.8125849595,18.2173574483,19.2394763860,342.5239455448
MI_B327,45.38405827,9.17059030,189.9634360337,8784,15.0305291585,7.0626200942,11.1906120596,11.9906965554,189.9634360337
MI_B328,45.38404915,9.17659382,131.5431228694,8784,11.0208089357,5.5395844857,7.8347314361,8.5515101362,131.5431228694
MI_B329,45.38403968,9.18259734,129.9380983732,8784,9.7887478584,5.3052695978,6.8984262268,7.6194877701,129.9380983732
MI_B330,45.38402997,9.18860086,151.6294475310,8784,9.8255335065,5.0675212032,7.0155975264,7.6774043895,151.6294475310
MI_B331,45.38401988,9.19460437,38.2509329003,8784,4.7504945535,3.3694916242,3.7074420046,4.0604562507,38.2509329003
MI_B332,45.38400946,9.20060788,79.9856068197,8784,6.5484310695,3.9194595696,5.0038177243,5.4058636138,79.9856068197
MI_B333,45.38399881,9.20661140,130.2687964298,8784,6.6512288660,3.3873363851,4.5566134612,4.9179964041,130.2687964298
MI_B334,45.38398776,9.21261490,130.7016550898,8784,6.5514921844,3.2553160745,4.4156575214,4.7831453405,130.7016550898
MI_B335,45.38397640,9.21861839,134.3848488452,8784,6.6532151158,3.3079675262,4.5316022692,4.8796859168,134.3848488452
MI_B336,45.38396478,9.22462190,59.4596104192,8784,3.3169840141,1.4905928394,2.3971408409,2.8321470219,59.4596104192
MI_B337,45.38395284,9.23062539,49.7531970010,8784,2.5368452457,1.2697954686,1.8647559205,2.1918079673,49.7531970010
MI_B338,45.38394055,9.23662888,45.4127787842,8784,2.0735698738,1.0932935372,1.6016296811,1.8442860235,45.4127787842
MI_B339,45.38392795,9.24263237,36.6509668988,8784,2.0775322238,0.8242302658,1.6875098778,1.9306911538,36.6509668988
MI_B340,45.38391503,9.24863585,33.3424980155,8784,2.0841618537,0.7715082395,1.6884800920,1.9509208934,33.3424980155
MI_B341,45.38390183,9.25463933,38.2827713918,8784,2.0781110155,0.7457942590,1.8111336556,2.1038616475,38.2827713918
MI_B342,45.38388825,9.26064280,49.9635523776,8784,2.8306534264,0.9969785993,2.6463466966,2.9420390454,49.9635523776
MI_B343,45.38387444,9.26664628,91.2088146056,8784,5.5260367928,2.0415472762,5.6395682291,6.6739997744,91.2088146056
MI_B344,45.38386024,9.27264974,65.5301716813,8784,3.9548321681,1.4739126473,4.0501812283,4.7735573058,65.5301716813
MI_B345,45.38384572,9.27865319,29.1021101753,8784,3.2561687648,1.3654961196,2.3704333942,2.6939036286,29.1021101753
MI_B346,45.38383096,9.28465666,38.5346069942,8784,6.2273522782,2.7360603840,4.0458598592,4.5764689532,38.5346069942
MI_B347,45.38381585,9.29066011,23.4766983703,8784,3.2484981714,1.4048099294,2.0968715289,2.3811080535,23.4766983703
MI_B348,45.38380041,9.29666355,47.3373788649,8784,3.1664192528,1.5297675883,1.8580318166,1.9449383501,47.3373788649
MI_B349,45.38378465,9.30266699,103.1224626986,8784,9.1397697110,3.3706244270,6.1248929877,6.2088931728,103.1224626986
MI_B350,45.38376856,9.30867043,110.0818058176,8784,9.0681343984,3.2047249991,6.2588222482,6.2984937889,110.0818058176
MI_B351,45.38841534,9.01449905,19.1152427863,8784,1.0273048049,0.5808620625,0.7064954542,0.7121301206,19.1152427863
MI_B352,45.38841443,9.02050306,18.9896181445,8784,1.0365362826,0.5901652089,0.7269322213,0.7273185543,18.9896181445
MI_B353,45.38841320,9.02650708,21.9419639378,8784,1.2989339637,0.7447412927,0.8964862149,0.9009131182,21.9419639378
MI_B354,45.38841165,9.03251109,21.0453359868,8784,1.2238630020,0.7190535571,0.8482656381,0.8465199293,21.0453359868
MI_B355,45.38840979,9.03851511,20.5175188428,8784,1.1964768823,0.7066405440,0.8540191670,0.8457191029,20.5175188428
MI_B356,45.38840757,9.04451911,23.3960668784,8784,1.3404504848,0.7746496643,0.9533580079,0.9526003009,23.3960668784
MI_B357,45.38840509,9.05052312,20.7416014592,8784,1.3458145109,0.8091924947,0.9954789485,1.0123827274,20.7416014592
MI_B358,45.38840232,9.05652714,19.7872537597,8784,1.5158584231,0.9047026044,1.1499528390,1.1743260271,19.7872537597
MI_B359,45.38839916,9.06253114,21.3651020522,8784,2.1161454417,1.2726580314,1.6397729894,1.7038736638,21.3651020522
MI_B360,45.38839575,9.06853516,18.9811154013,8784,1.8737077713,0.9697053269,1.3717351663,1.4842682888,18.9811154013
MI_B361,45.38839193,9.07453915,15.6553434266,8784,1.5450814691,0.7240111979,1.2116502261,1.3316304298,15.6553434266
MI_B362,45.38838786,9.08054316,13.0904458417,8784,1.3890789088,0.6614867799,1.0395459321,1.1482867642,13.0904458417
MI_B363,45.38838347,9.08654716,13.0982509000,8784,1.3988039502,0.6687271043,1.0542727906,1.1648207737,13.0982509000
MI_B364,45.38837879,9.09255117,13.1482151197,8784,1.4231439379,0.7288917019,1.1693509746,1.3058059948,13.1482151197
MI_B365,45.38837375,9.09855517,13.0697650407,8784,1.2750933588,0.6744471200,1.0489294682,1.1862436013,13.0697650407
MI_B366,45.38836842,9.10455917,12.3917479922,8784,1.1292189974,0.8460387015,0.9358881792,1.0542857743,12.3917479922
MI_B367,45.38836277,9.11056316,18.0535476669,8784,1.5299739859,1.0931475479,1.1644726993,1.3094279919,18.0535476669
MI_B368,45.38835678,9.11656716,35.5342975139,8784,2.6091726654,1.9288039075,1.9403859718,2.1762339248,35.5342975139
MI_B369,45.38835049,9.12257115,69.1833868489,8784,2.8142048599,1.7400822545,1.9807963543,2.5358226445,69.1833868489
MI_B370,45.38834392,9.12857515,104.0522746459,8784,4.7297780133,2.1419748020,3.2023324023,4.6850386152,104.0522746459
MI_B371,45.38833699,9.13457913,85.7034479071,8784,4.3017826135,2.0688600672,2.9203713798,4.3753053119,85.7034479071
MI_B372,45.38832975,9.14058312,102.8072985024,8784,5.2363432678,2.3894446760,3.6601298131,4.8032626771,102.8072985024
MI_B373,45.38832224,9.14658711,156.0634085616,8784,8.1591963286,3.5506726580,5.8712108792,7.1379795317,156.0634085616
MI_B374,45.38831435,9.15259109,168.0491601786,8784,8.2759919600,3.7013192949,5.8237776101,7.1476581459,168.0491601786
MI_B375,45.38830613,9.15859506,158.1219201230,8784,9.9436340697,4.6095599613,6.8722464273,8.6800129350,158.1219201230
MI_B376,45.38829767,9.16459905,218.2298441166,8784,15.4712625278,6.6638794342,10.3625069655,11.6015577295,218.2298441166
MI_B377,45.38828887,9.17060302,213.5671089065,8784,15.6130986937,6.4271078450,12.5840115010,14.0247309010,213.5671089065
MI_B378,45.38827974,9.17660699,166.1801928989,8784,14.0073849542,5.0804016776,10.1437329107,11.5493828335,166.1801928989
MI_B379,45.38827030,9.18261096,104.1487752920,8784,8.4109252500,3.0523478531,6.0145010037,6.9543779556,104.1487752920
MI_B380,45.38826057,9.18861493,64.1905534350,8784,4.7170449560,1.9320271400,3.7047850377,4.2903396890,64.1905534350
MI_B381,45.38825048,9.19461889,20.4234207156,8784,1.7680527140,0.8729749082,1.3776095266,1.5554956818,20.4234207156
MI_B382,45.38824011,9.20062286,31.1175442450,8784,2.7377770294,1.3975712595,2.0423044632,2.2719369083,31.1175442450
MI_B383,45.38822937,9.20662680,110.5637842057,8784,5.7180223584,2.8489140222,3.9024492475,4.2301304131,110.5637842057
MI_B384,45.38821835,9.21263076,115.9221515020,8784,6.0652476134,2.9895991590,4.0908290268,4.4366666792,115.9221515020
MI_B385,45.38820705,9.21863471,111.4208783294,8784,5.9117579377,2.9125966422,3.9840631678,4.3346852869,111.4208783294
MI_B386,45.38819538,9.22463865,69.1415786302,8784,3.9510810542,1.8554145709,2.7980884188,3.1864988035,69.1415786302
MI_B387,45.38818343,9.23064260,59.0737327101,8784,3.3697513036,1.5953200907,2.5423397811,2.8789096310,59.0737327101
